date,number,name,rating,n_reviews,price
2021-02-18,88,Orzly Carry Case Compatible with Nintendo Switch - Black Protective Hard Portable Travel Carry Case Shell Pouch for…,4.8,"42,515",$13.96
2021-02-18,89,"Ring Spare Parts Kit for Floodlight Cam, Black",4.8,"1,333",$1.99
2021-02-18,90,"Multi Plug Outlet, Outlet Splitter, POWSAV Surge Protector Wall Mount with 12-Outlet Extender and 3 USB Ports(Smart 3.4A…",4.7,"3,597",$19.99
2021-02-18,91,"PowerBear Portable Radio | AM/FM, 2AA Battery Operated with Long Range Reception for Indoor, Outdoor & Emergency Use…",4.3,"5,038",$19.99
2021-02-18,92,"Apple TV 4K (32GB, Latest Model)",4.8,"18,830",$179.00
2021-02-18,93,"SAMSUNG LC24F396FHNXZA 23.5"" FHD Curved LED-Lit FreeSync Monitor",4.7,"4,056",$129.99
2021-02-18,94,Amazon eero mesh WiFi system – router replacement for whole-home coverage (1 eero router + 2 Beacons),4.5,"14,695",$169.00
2021-02-18,95,PASOW 50pcs Cable Ties Reusable Fastening Wire Organizer Cord Rope Holder 7 Inch (Black),4.7,"15,057",$7.99
2021-02-18,96,"Panasonic Portable AM / FM Radio, Battery Operated Analog Radio, AC Powered, Silver (RF-2400D)",4.5,"11,520",$28.99
2021-02-18,97,NETGEAR Nighthawk Cable Modem Wi-Fi Router Combo C7000-Compatible with Cable Providers Including Xfinity by Comcast…,4.4,"14,531",$169.99
2021-02-18,98,Kindle Oasis – Now with adjustable warm light – Ad-Supported + Kindle Unlimited (with auto-renewal),4.6,"13,590",$249.99
2021-02-18,99,"fire-Cable Plus Wireless Adapter, Powers Streaming TV Sticks Directly from TV USB Port (Eliminates AC Outlet and Cords)",4.1,"9,064",Not available
2021-02-18,100,Ring Alarm Contact Sensor (2nd Gen),4.8,"9,021",$19.99
2021-02-19,1,"Amazon Smart Plug, works with Alexa – A Certified for Humans Device",4.7,"354,998",$24.99
2021-02-19,2,Fire TV Stick 4K streaming device with Alexa Voice Remote | Dolby Vision | 2018 release,4.7,"541,409",$39.99
2021-02-19,3,"Fire 7 tablet (7"" display, 16 GB) - Black",4.4,"161,619",$39.99
2021-02-19,4,"All-new Blink Outdoor – wireless, weather-resistant HD security camera with two-year battery life and motion detection…",4.5,"30,566",$64.99
2021-02-19,5,"Fire 7 Kids Edition Tablet, 7"" Display, 16 GB, Blue Kid-Proof Case",4.6,"148,129",$59.99
2021-02-19,6,Roku Express | HD Streaming Media Player with High Speed HDMI Cable and Simple Remote,4.8,"87,750",$29.99
2021-02-19,7,"Fire HD 8 tablet, 8"" HD display, 32 GB, designed for portable entertainment, Black",4.6,"78,203",$64.99
2021-02-19,8,"All-new Echo Dot (4th Gen, 2020 release) | Smart speaker with Alexa | Charcoal",4.7,"165,126",$49.99
2021-02-19,9,Roku Streaming Stick+ | HD/4K/HDR Streaming Device with Long-range Wireless and Voice Remote with TV Controls,4.7,"67,604",$45.99
2021-02-19,10,"Wyze Cam 1080p HD Indoor WiFi Smart Home Camera with Night Vision, 2-Way Audio, Works with Alexa & the Google Assistant…",4.5,"104,067",$25.98
2021-02-19,11,"Blink Mini – Compact indoor plug-in smart security camera, 1080 HD video, night vision, motion detection, two-way audio…",4.5,"82,538",$27.99
2021-02-19,12,Kindle Paperwhite – Now Waterproof with more than 2x the Storage – Ad-Supported + Kindle Unlimited (with auto-renewal),4.6,"96,434",$94.99
2021-02-19,13,"Fire HD 8 Kids Edition tablet, 8"" HD display, 32 GB, Blue Kid-Proof Case",4.7,"64,336",$89.99
2021-02-19,14,"USB Wall Charger, Surge Protector, 5 Outlet Extender with 4 USB Charging Ports ( 1 USB C Outlet, 4.5A Total) 3-Sided…",4.8,"3,944",$16.99
2021-02-19,15,Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01),4.9,"63,482",$299.99
2021-02-19,16,Smart Nutrition Scale | Works with Alexa | A Day 1 Editions concept,Not available,No customer reviews yet,$34.99
2021-02-19,17,"SAMSUNG 55-Inch Class Crystal UHD TU-8000 Series - 4K UHD HDR Smart TV with Alexa Built-in (UN55TU8000FXZA, 2020 Model)",4.7,"22,739",$547.99
2021-02-19,18,"Roku Premiere | HD/4K/HDR Streaming Media Player, Simple Remote and Premium HDMI Cable",4.7,"59,289",$24.99
2021-02-19,19,All-new Echo Dot (4th Gen) | Smart speaker with clock and Alexa | Glacier White,4.8,"38,596",$59.99
2021-02-19,20,Nintendo Switch Pro Controller,4.9,"38,028",Not available
2021-02-19,21,Fujifilm Instax Mini Instant Film Twin Pack (White),4.8,"54,454",$13.38
2021-02-19,22,Echo Show 5 -- Smart display with Alexa – stay connected with video calling - Charcoal,4.6,"325,464",$44.99
2021-02-19,23,"Acer SB220Q bi 21.5 Inches Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Monitor (HDMI & VGA Port), Black",4.7,"25,929",$93.90
2021-02-19,24,Sabrent 4-Port USB 2.0 Hub with Individual LED lit Power Switches (HB-UMLS),4.6,"57,368",$7.99
2021-02-19,25,"Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Black",4.6,"160,062",$94.99
2021-02-19,26,Smart Cuckoo Clock | Works with Alexa | A Day 1 Editions concept,Not available,No customer reviews yet,$79.99
2021-02-19,27,"All-new Echo (4th Gen) | With premium sound, smart home hub, and Alexa | Charcoal",4.7,"36,296",$79.99
2021-02-19,28,"Fujifilm Instax Mini Instant Film, 10 Sheets×5 Pack(Total 50 Shoots)",4.8,"31,204",$34.75
2021-02-19,29,"[3 Pack] Screen Protector Tempered Glass for Nintendo Switch, iVoler Transparent HD Clear Anti-Scratch Screen Protector…",4.8,"20,524",$5.90
2021-02-19,30,"OHill Cable Clips, 16 Pack Black Cord Organizer Cable Management for Organizing Cable Cords Home and Office, Self…",4.5,"25,387",$7.99
2021-02-19,31,"Ring Stick Up Cam Battery HD security camera with custom privacy controls, Simple setup, Works with Alexa - Black",4.6,"27,330",$99.99
2021-02-19,32,【2021 Newest】RunningSnail Emergency Crank Radio，4000mAh-Solar Hand Crank Portable AM/FM/NOAA Weather Radio with 1W…,4.7,"4,755",$35.90
2021-02-19,33,"Apple Watch Series 3 (GPS, 38mm) - Space Gray Aluminum Case with Black Sport Band",4.8,"113,288",$169.00
2021-02-19,34,"FosPower Emergency Solar Hand Crank Portable Radio, NOAA Weather Radio for Household and Outdoor Emergency with AM/FM…",4.6,"12,872",$29.99
2021-02-19,35,amFilm Tempered Glass Screen Protector for Nintendo Switch 2017 (2-Pack),4.8,"73,680",$7.99
2021-02-19,36,"Anker Power Strip with USB PowerExtend USB 2 mini, 2 Outlets, and 2 USB Ports, Flat Plug, 5 ft Extension Cord, Safety…",4.8,"9,266",$10.10
2021-02-19,37,"GE 6 Outlet Surge Protector, 10 Ft Extension Cord, Power Strip, 800 Joules, Flat Plug, Twist-to-Close Safety Covers…",4.8,"48,771",$14.00
2021-02-19,38,"TP-Link AC1750 Smart WiFi Router (Archer A7) - Dual Band Gigabit Wireless Internet Router for Home, Works with Alexa…",4.5,"41,702",$56.99
2021-02-19,39,"HP VH240a 23.8-Inch Full HD 1080p IPS LED Monitor with Built-In Speakers and VESA Mounting, Rotating Portrait…",4.7,"20,244",$124.99
2021-02-19,40,"Wyze Cam Pan 1080p Pan/Tilt/Zoom Wi-Fi Indoor Smart Home Camera with Night Vision, 2-Way Audio, Works with Alexa & the…",4.5,"59,065",$37.98
2021-02-19,41,Super Mario 3D All-Stars - Nintendo Switch,4.8,"36,032",Not available
2021-02-19,42,"All-new Blink Indoor – wireless, HD security camera with two-year battery life, motion detection, and two-way audio – 1…",4.5,"2,530",$49.99
2021-02-19,43,"Roku Ultra 2020 | Streaming Media Player HD/4K/HDR/Dolby Vision with Dolby Atmos, Bluetooth Streaming, and Roku Voice…",4.7,"6,174",$93.81
2021-02-19,44,"Acer Aspire 5 Slim Laptop, 15.6 inches Full HD IPS Display, AMD Ryzen 3 3200U, Vega 3 Graphics, 4GB DDR4, 128GB SSD…",4.6,"25,631",$364.99
2021-02-19,45,All-New Insignia NS-24DF310NA21 24-inch Smart HD 720p TV - Fire TV Edition,4.6,"5,574",$99.99
2021-02-19,46,"Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Black – Without Ads",4.6,"160,062",$109.99
2021-02-19,47,Just Dance 2021 - Nintendo Switch Standard Edition,4.8,"13,172",$29.99
2021-02-19,48,"Willful Smart Watch for Android Phones and iOS Phones Compatible iPhone Samsung, IP68 Swimming Waterproof Smartwatch…",4.3,"32,322",$35.99
2021-02-19,49,"Apple Watch Series 3 (GPS, 38mm) - Silver Aluminum Case with White Sport Band",4.8,"113,288",$169.00
2021-02-19,50,"Sceptre 20"" 1600x900 75Hz Ultra Thin LED Monitor 2x HDMI VGA Built-in Speakers, Machine Black Wide Viewing Angle 170…",4.5,"13,540",$79.97
2021-02-19,51,"USB Wall Charger, Surge Protector, POWRUI 6-Outlet Extender with 2 USB Charging Ports (2.4A Total) and Night Light, 3…",4.7,"24,364",$19.97
2021-02-19,52,"Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Twilight Blue",4.6,"160,062",$94.99
2021-02-19,53,"Amazon Basics Microwave, Small, 0.7 Cu. Ft, 700W, Works with Alexa",4.4,"23,634",$59.99
2021-02-19,54,"Cord Cover Raceway Kit, 157in Cable Cover Channel, Paintable Cord Concealer System Cable Hider, Cord Wires, Hiding Wall…",4.5,"13,082",$17.99
2021-02-19,55,"Anker Power Strip with USB, 5 ft Extension Cord, PowerPort Cube USB with 3 Outlets and 3 USB Ports, Portable Design…",4.8,"26,778",$18.99
2021-02-19,56,"Wake Up Light Sunrise Alarm Clock for Kids, Heavy Sleepers, Bedroom, with Sunrise Simulation, Sleep Aid, Dual Alarms, FM…",4.6,"8,804",$39.98
2021-02-19,57,"VELCRO Brand ONE-WRAP Cable Ties | 100Pk | 8 x 1/2"" Black Cord Organization Straps | Thin Pre-Cut Design | Wire…",4.8,"22,900",$11.58
2021-02-19,58,"NETGEAR Nighthawk Smart Wi-Fi Router, R6700 - AC1750 Wireless Speed Up to 1750 Mbps | Up to 1500 Sq Ft Coverage & 25…",4.3,"69,633",$79.98
2021-02-19,59,"GE Power Strip Surge Protector, 6 Outlets, Flat Plug, 2ft Power Cord, Wall Mount, White, 40532",4.7,"3,864",$9.88
2021-02-19,60,"Fire HD 8 Plus tablet, HD display, 32 GB, our best 8"" tablet for portable entertainment, Slate",4.5,"17,364",$84.99
2021-02-19,61,Victure 1080P 4Pcs Indoor Security Camera System Home Monitor with 2.4Ghz Pet/Baby/Nanny Security Surveillance Camera…,4.3,"11,550",$32.99
2021-02-19,62,"iRobot Roomba 981 Robot Vacuum-Wi-Fi Connected Mapping, Works with Alexa, Ideal for Pet Hair, Carpets, Hard Floors…",4.5,"3,362",$349.99
2021-02-19,63,"Gosund Smart Power Strip Work with Alexa Google Home, Smart Plug Mini WiFi Outlets Surge Protector with 3 USB 3 Charging…",4.5,"8,178",$15.16
2021-02-19,64,"Fitbit Versa 2 Health and Fitness Smartwatch with Heart Rate, Music, Alexa Built-In, Sleep and Swim Tracking, Black…",4.6,"91,773",$154.51
2021-02-19,65,"Power Strip with USB, TESSAN Mountable Flat Plug Extension Cord with 4 Widely Spaced Outlets, 3 USB Charger, 5 FT Power…",4.8,"15,753",$18.99
2021-02-19,66,"Power Strip, Bototek Surge Protector with 10 AC Outlets and 4 USB Charging Ports,1875W/15A, 2100 Joules, 6 Feet Long…",4.8,"31,492",$20.24
2021-02-19,67,"havit HV-F2056 15.6""-17"" Laptop Cooler Cooling Pad - Slim Portable USB Powered (3 Fans), Black/Blue",4.5,"23,187",$18.68
2021-02-19,68,Super Smash Bros. Ultimate - Nintendo Switch,4.9,"41,119",Not available
2021-02-19,69,HP 24mh FHD Monitor - Computer Monitor with 23.8-Inch IPS Display (1080p) - Built-In Speakers and VESA Mounting - Height…,4.7,"9,120",$161.98
2021-02-19,70,"Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Plum",4.6,"160,062",$94.99
2021-02-19,71,"2 Pack Surge Protector Power Strip with 6 Outlets 2 USB Ports, 5-Foot Long Heavy-Duty Braided Extension Cords, Flat Plug…",4.8,"4,854",$28.04
2021-02-19,72,"ARRIS SURFboard SB8200 DOCSIS 3.1 Gigabit Cable Modem, Approved for Cox, Xfinity, Spectrum & others",4.5,"16,087",$149.00
2021-02-19,73,"Fire HD 10 Kids Edition Tablet – 10.1” 1080p full HD display, 32 GB, Blue Kid-Proof Case",4.8,"26,963",$139.99
2021-02-19,74,"APEMAN Dash Cam 1080P FHD DVR Car Driving Recorder 3 Inch LCD Screen 170° Wide Angle, G-Sensor, WDR, Parking Monitor…",4.4,"24,937",$44.99
2021-02-19,75,Insignia NS-32DF310NA19 32-inch Smart HD TV - Fire TV Edition,4.7,"31,211",$119.99
2021-02-19,76,"Mac Book Pro Charger, Replacement AC 60W Power Adapter, 60W White Charger L-Tip Magnetic Connector Compatible for Mac…",4.7,901,$24.99
2021-02-19,77,"GE 6 Outlet Power Strip, 8 Ft Long Extension Cord, Grounded Outlets, UL Listed, White, 14832",4.7,"14,335",$7.99
2021-02-19,78,"Surge Protector Wall Mount , Outlet Splitter with Rotating Plug, POWERIVER Power Strip with 6 Outlet Extender (3 Side…",4.6,"9,671",$15.98
2021-02-19,79,"Mpow BH129 Bluetooth Receiver for Car, Aux Bluetooth Car Adapter 5.0 for Wired Speakers/Headphones/Home Music Streaming…",4.4,"21,323",$16.49
2021-02-19,80,"Apple TV 4K (32GB, Latest Model)",4.8,"18,878",$179.00
2021-02-19,81,"Amazon Basics 6-Outlet Surge Protector Power Strip with 2 USB Ports - 1000 Joule, Black",4.8,"4,134",$16.49
2021-02-19,82,Carnival Games Nintendo Switch,4.4,"12,978",$14.96
2021-02-19,83,"SAMSUNG LC24F396FHNXZA 23.5"" FHD Curved LED-Lit FreeSync Monitor",4.7,"4,080",$129.99
2021-02-19,84,"Ring Video Doorbell Pro, with HD Video, Motion Activated Alerts, Easy Installation (existing doorbell wiring required)",4.6,"39,143",$169.99
2021-02-19,85,Amazon eero mesh WiFi system – router replacement for whole-home coverage (1 eero router + 2 Beacons),4.5,"14,723",$169.00
2021-02-19,86,Orzly Carry Case Compatible with Nintendo Switch - Black Protective Hard Portable Travel Carry Case Shell Pouch for…,4.8,"42,628",$13.96
2021-02-19,87,"Ring Spotlight Cam Battery HD Security Camera with Built Two-Way Talk and a Siren Alarm, Black, Works with Alexa",4.6,"19,898",$199.99
2021-02-19,88,"Apple TV (32GB, 4th Generation)",4.8,"13,260",$149.00
2021-02-19,89,"iRobot Roomba i6+ (6550) Robot Vacuum with Automatic Dirt Disposal-Empties Itself, Wi-Fi Connected, Works with Alexa…",4.6,"4,323",$549.99
2021-02-19,90,"YI Security Home Camera Baby Monitor, 1080p WiFi Smart Wireless Indoor Nanny IP Cam with Night Vision, 2-Way Audio…",4.3,"39,120",$17.99
2021-02-19,91,"Ring Spare Parts Kit for Floodlight Cam, Black",4.7,"1,357",$1.99
2021-02-19,92,"Apple Watch Series 3 (GPS, 42mm) - Space Gray Aluminum Case with Black Sport Band",4.8,"113,288",$199.00
2021-02-19,93,"Willful Smart Watch for Android Phones and iOS Phones Compatible iPhone Samsung, IP68 Swimming Waterproof Smartwatch…",4.3,"32,322",$35.99
2021-02-19,94,"12"" Inch Zip Ties White (100 Pack), 40lb Strength, Nylon Cable Wire Ties, By Bolt Dropper.",4.7,"7,092",$6.59
2021-02-19,95,Kindle - Now with a Built-in Front Light - Black - Ad-Supported + Kindle Unlimited (with auto-renewal),4.6,"32,250",$64.99
2021-02-19,96,"ASUS Laptop L210 Ultra Thin Laptop, 11.6” HD Display, Intel Celeron N4020 Processor, 4GB RAM, 64GB Storage, NumberPad…",4.3,"5,612",$189.99
2021-02-19,97,"Ear Wax Removal Endoscope Otoscope, Earwax Remover Tools, Scope, with 1080P FHD Camera, 6 Led Lights, Wireless Connected…",4.6,"2,186",$34.99
2021-02-19,98,"Majority Scholars Compact DVD Player, Multi-Region Region Free, USB Port, DivX, RCA & HDMI Port, Built-in PAL/NTSC…",4.4,"5,648",$29.95
2021-02-19,99,"Sceptre Curved 27"" 75Hz LED Monitor HDMI VGA Build-In Speakers, EDGE-LESS Metal Black 2019 (C275W-1920RN)",4.7,"5,701",$166.99
2021-02-19,100,Apple 85W MagSafe 2 Power Adapter (for MacBook Pro with Retina Display),4.7,"4,822",$53.99
2021-02-20,1,Fire TV Stick 4K streaming device with Alexa Voice Remote | Dolby Vision | 2018 release,4.7,"544,407",$37.99
2021-02-20,2,"Amazon Smart Plug, works with Alexa – A Certified for Humans Device",4.7,"357,663",$24.99
2021-02-20,3,Roku Express | HD Streaming Media Player with High Speed HDMI Cable and Simple Remote,4.8,"88,394",$24.99
2021-02-20,4,"All-new Blink Outdoor – wireless, weather-resistant HD security camera with two-year battery life and motion detection…",4.5,"31,141",$89.99
2021-02-20,5,"Fire 7 tablet (7"" display, 16 GB) - Black",4.4,"162,537",$49.99
2021-02-20,6,"All-new Echo Dot (4th Gen, 2020 release) | Smart speaker with Alexa | Charcoal",4.7,"168,711",$49.99
2021-02-20,7,"Roku Premiere | HD/4K/HDR Streaming Media Player, Simple Remote and Premium HDMI Cable",4.7,"59,779",$34.46
2021-02-20,8,"Wyze Cam 1080p HD Indoor WiFi Smart Home Camera with Night Vision, 2-Way Audio, Works with Alexa & the Google Assistant…",4.5,"104,508",$25.98
2021-02-20,9,"Fire 7 Kids Edition Tablet, 7"" Display, 16 GB, Blue Kid-Proof Case",4.6,"149,127",$99.99
2021-02-20,10,Kindle Paperwhite – Now Waterproof with more than 2x the Storage – Ad-Supported + Kindle Unlimited (with auto-renewal),4.6,"96,823",$94.99
2021-02-20,11,Roku Streaming Stick+ | HD/4K/HDR Streaming Device with Long-range Wireless and Voice Remote with TV Controls,4.7,"68,088",$46.94
2021-02-20,12,"Anker Power Strip with USB PowerExtend USB 2 mini, 2 Outlets, and 2 USB Ports, Flat Plug, 5 ft Extension Cord, Safety…",4.8,"9,380",$13.99
2021-02-20,13,"Fire HD 8 tablet, 8"" HD display, 32 GB, designed for portable entertainment, Black",4.6,"78,800",$89.99
2021-02-20,14,Nintendo Switch with Neon Blue and Neon Red Joy‑Con - HAC-001(-01),4.9,"64,076",$299.00
2021-02-20,15,Nintendo Switch Pro Controller,4.9,"38,335",Not available
2021-02-20,16,"Blink Mini – Compact indoor plug-in smart security camera, 1080 HD video, night vision, motion detection, two-way audio…",4.5,"83,410",$34.99
2021-02-20,17,"USB Wall Charger, Surge Protector, 5 Outlet Extender with 4 USB Charging Ports ( 1 USB C Outlet, 4.5A Total) 3-Sided…",4.8,"4,032",$19.99
2021-02-20,18,Fujifilm Instax Mini Instant Film Twin Pack (White),4.8,"54,804",$13.38
2021-02-20,19,"All-new Echo (4th Gen) | With premium sound, smart home hub, and Alexa | Charcoal",4.7,"37,073",$79.99
2021-02-20,20,"Fujifilm Instax Mini Instant Film, 10 Sheets×5 Pack(Total 50 Shoots)",4.8,"31,468",$34.95
2021-02-20,21,Sabrent 4-Port USB 2.0 Hub with Individual LED lit Power Switches (HB-UMLS),4.6,"57,763",$7.99
2021-02-20,22,"Fire HD 8 Kids Edition tablet, 8"" HD display, 32 GB, Blue Kid-Proof Case",4.7,"64,955",$139.99
2021-02-20,23,"GE 6 Outlet Surge Protector, 10 Ft Extension Cord, Power Strip, 800 Joules, Flat Plug, Twist-to-Close Safety Covers…",4.8,"49,194",$13.99
2021-02-20,24,All-new Echo Dot (4th Gen) | Smart speaker with clock and Alexa | Glacier White,4.8,"39,737",$59.99
2021-02-20,25,amFilm Tempered Glass Screen Protector for Nintendo Switch 2017 (2-Pack),4.8,"74,042",$7.99
2021-02-20,26,"OHill Cable Clips, 16 Pack Black Cord Organizer Cable Management for Organizing Cable Cords Home and Office, Self…",4.5,"25,560",$7.99
2021-02-20,27,"Acer SB220Q bi 21.5 Inches Full HD (1920 x 1080) IPS Ultra-Thin Zero Frame Monitor (HDMI & VGA Port), Black",4.7,"26,153",$93.80
2021-02-20,28,"[3 Pack] Screen Protector Tempered Glass for Nintendo Switch, iVoler Transparent HD Clear Anti-Scratch Screen Protector…",4.8,"20,738",$6.95
2021-02-20,29,"Ring Stick Up Cam Battery HD security camera with custom privacy controls, Simple setup, Works with Alexa - Black",4.6,"27,548",$99.99
2021-02-20,30,"Apple Watch Series 3 (GPS, 38mm) - Space Gray Aluminum Case with Black Sport Band",4.8,"114,090",$169.00
2021-02-20,31,Echo Show 5 -- Smart display with Alexa – stay connected with video calling - Charcoal,4.6,"327,968",$44.99
2021-02-20,32,"TP-Link AC1750 Smart WiFi Router (Archer A7) - Dual Band Gigabit Wireless Internet Router for Home, Works with Alexa…",4.5,"41,937",$56.99
2021-02-20,33,"Fire HD 10 Tablet (10.1"" 1080p full HD display, 32 GB) – Black",4.6,"161,044",$149.99
2021-02-20,34,"Roku Ultra 2020 | Streaming Media Player HD/4K/HDR/Dolby Vision with Dolby Atmos, Bluetooth Streaming, and Roku Voice…",4.7,"6,311",$92.80
2021-02-20,35,"Cord Cover Raceway Kit, 157in Cable Cover Channel, Paintable Cord Concealer System Cable Hider, Cord Wires, Hiding Wall…",4.5,"13,180",$17.99
2021-02-20,36,Super Mario 3D All-Stars - Nintendo Switch,4.8,"36,289",Not available
2021-02-20,37,"Wyze Cam Pan 1080p Pan/Tilt/Zoom Wi-Fi Indoor Smart Home Camera with Night Vision, 2-Way Audio, Works with Alexa & the…",4.5,"59,292",$37.98
2021-02-20,38,Just Dance 2021 - Nintendo Switch Standard Edition,4.8,"13,366",$29.99
2021-02-20,39,"All-new Blink Indoor – wireless, HD security camera with two-year battery life, motion detection, and two-way audio – 1…",4.5,"2,582",$69.99
2021-02-20,40,"USB Wall Charger, Surge Protector, POWRUI 6-Outlet Extender with 2 USB Charging Ports (2.4A Total) and Night Light, 3…",4.7,"24,583",$19.97
